Ill300x.amb_reason_flanking,0.0007705251042464652
Ill300x.ref_insertSize_std,0.0007931166267028157
pacbio.amb_count,0.0008107280235553414
TenX.HP1_alt_insertSize_mean,0.0008430664073076026
Ill300x.amb_count,0.0008496437233181331
TenX.HP2_amb_count,0.0008916979536098962
IllMP.amb_alnScore_mean,0.0008934983005601533
TenX.HP2_amb_alnScore_std,0.0009122453504831431
IllMP.amb_reason_flanking,0.0010103508915925991
TenX.HP2_amb_reason_flanking,0.0010302272594686608
Ill300x.alt_alnScore_mean,0.0010664154142363818
TenX.HP1_ref_count,0.0011271763794774214
TenX.HP1_amb_reason_flanking,0.0011739167480569392
IllMP.alt_alnScore_mean,0.001228726080829623
end,0.0013331361918969982
Ill300x.ref_alnScore_std,0.001414987880008408
TenX.HP1_amb_insertSize_mean,0.0014163672334590114
TenX.HP1_ref_alnScore_std,0.001523364534015612
TenX.HP1_alt_count,0.0017420205003042916
TenX.HP2_ref_insertSize_std,0.0019562018486254233
TenX.HP2_alt_alnScore_mean,0.002058360689593263
IllMP.ref_insertSize_std,0.0023255941723494948
TenX.HP2_alt_count,0.0024231805883530764
Ill300x.alt_insertSize_mean,0.002540731749926177
TenX.HP2_alt_insertSize_std,0.0027777645597061025
TenX.HP2_ref_count,0.0028256459420342175
TenX.HP1_ref_reason_alignmentScore,0.0028693614832741125
Ill250.ref_insertSize_mean,0.0029178057588292628
TenX.HP1_ref_insertSize_std,0.003057573896004492
IllMP.ref_alnScore_std,0.00321870783234464
TenX.HP2_alt_alnScore_std,0.0033285467453319255
IllMP.ref_insertSize_mean,0.003377693786101231
Ill250.ref_alnScore_std,0.0038542900492534605
IllMP.alt_alnScore_std,0.003890533411924795
Ill300x.alt_alnScore_std,0.003960797142539822
TenX.HP2_ref_reason_alignmentScore,0.004079063352146299
Ill250.alt_insertSize_mean,0.004248366307425036
TenX.HP1_alt_reason_alignmentScore,0.004973070725794762
IllMP.alt_count,0.005051714784816742
IllMP.ref_alnScore_mean,0.005338662477563622
IllMP.alt_insertSize_mean,0.007658886180036002
IllMP.alt_insertSize_std,0.009200090643797627
IllMP.ref_reason_alignmentScore,0.00925109668349058
IllMP.alt_reason_alignmentScore,0.01090581143244966
Ill250.ref_insertSize_std,0.014132381663473961
IllMP.ref_count,0.01448155092290654
Ill250.alt_alnScore_mean,0.01458487996499627
Ill300x.alt_count,0.014588936550941643
pacbio.ref_alnScore_mean,0.016412319137429455
Ill300x.alt_insertSize_std,0.017236024517312504
pacbio.ref_insertSize_mean,0.01776047904216914
pacbio.ref_reason_alignmentScore,0.019219201925630577
Ill300x.alt_reason_alignmentScore,0.021138058761515442
pacbio.alt_count,0.022383345872261238
pacbio.alt_reason_alignmentScore,0.02500476967629087
pacbio.alt_alnScore_mean,0.026255959822695903
Ill250.ref_count,0.03033533983579692
Ill250.alt_insertSize_std,0.0314889366146659
Ill250.alt_alnScore_std,0.03153887962747175
pacbio.ref_insertSize_std,0.03412192747596679
Ill250.alt_reason_alignmentScore,0.03432254438602978
Ill250.ref_reason_alignmentScore,0.03483939032978482
pacbio.ref_alnScore_std,0.03514224266554527
pacbio.alt_insertSize_std,0.03855781763611312
pacbio.alt_insertSize_mean,0.04592724049847573
pacbio.ref_count,0.05254444292180516
Ill300x.ref_count,0.05823471807018208
Ill250.alt_count,0.06026708752916706
pacbio.alt_alnScore_std,0.061908990785437504
Ill300x.ref_reason_alignmentScore,0.0713836919923287
